620,26
621,82
621,10
621,76
621,13
621,14
622,49
622,2
622,69
622,38
622,89
623,70
623,42
623,11
623,75
623,12
624,5
624,69
624,60
624,94
624,47
625,32
625,97
625,57
625,47
625,31
626,99
626,86
626,38
626,73
626,95
627,18
627,67
627,22
627,23
627,76
628,34
628,55
628,71
628,28
628,30
629,48
629,32
629,41
629,76
629,30
630,16
630,65
630,99
630,44
630,76
631,32
631,20
631,57
631,90
631,13
632,85
632,55
632,44
632,13
632,79
633,65
633,100
633,74
633,90
633,95
634,96
634,16
634,36
634,7
634,73
635,52
635,20
635,53
635,24
635,56
636,33
636,19
636,38
636,41
636,26
637,4
637,37
637,38
637,71
637,12
638,3
638,35
638,42
638,58
638,78
639,48
639,17
639,20
639,7
639,43
640,65
640,34
640,51
640,25
640,76
641,96
641,38
641,92
641,46
641,79
642,96
642,98
642,35
642,37
642,58
643,71
643,72
643,91
643,30
643,62
644,48
644,68
644,40
644,88
644,42
645,80
645,3
645,70
645,22
645,29
646,99
646,6
646,39
646,73
646,10
647,51
647,39
647,61
647,77
647,31
648,53
648,72
648,26
648,93
648,47
649,85
649,88
649,56
649,58
649,76
650,34
650,51
650,53
650,25
650,62
651,33
651,35
651,39
651,10
651,63
652,67
652,100
652,86
652,27
652,31
653,52
653,37
653,54
653,39
653,60
654,83
654,4
654,41
654,59
654,78
655,81
655,86
655,73
655,11
655,95
656,98
656,36
656,52
656,23
656,30
657,80
657,81
657,34
657,19
657,99
658,84
658,39
658,88
658,92
658,79
659,32
659,20
659,26
659,30
659,63
660,17
660,34
660,87
660,9
660,30
661,49
661,2
661,51
661,21
661,55
662,17
662,22
662,56
662,61
662,78
663,48
663,49
663,69
663,23
663,26
664,32
664,69
664,27
664,77
664,31
665,87
665,7
665,88
665,72
665,28
666,49
666,70
666,23
666,90
666,61
667,96
667,65
667,34
667,87
667,9
668,33
668,84
668,21
668,9
668,12
669,16
669,69
669,89
669,58
669,74
670,64
670,96
670,8
670,25
670,57
671,35
671,68
671,24
671,29
671,30
672,53
672,87
672,74
672,26
672,95
673,82
673,37
673,23
673,88
673,9
674,81
674,82
674,83
674,78
674,62
675,67
675,53
675,23
675,88
675,92
676,82
676,68
676,36
676,69
676,62
677,96
677,3
677,20
677,37
677,9
678,97
678,50
678,4
678,42
678,29
679,38
679,7
679,72
679,75
679,61
680,2
680,98
680,38
680,58
680,76
681,67
681,70
681,75
681,12
681,13
682,16
682,98
682,5
682,6
682,55
683,35
683,19
683,53
683,58
683,11
684,2
684,3
684,100
684,86
684,12
685,4
685,53
685,41
685,27
685,76
686,99
686,53
686,38
686,7
686,92
687,1
687,49
687,52
687,37
687,55
688,48
688,17
688,84
688,38
688,24
689,100
689,22
689,43
689,60
689,47
690,4
690,5
690,9
690,45
690,31
691,50
691,85
691,86
691,56
691,46
692,33
692,4
692,25
692,9
692,76
693,50
693,18
693,51
693,70
693,77
694,32
694,54
694,14
694,95
694,47
695,33
695,67
695,4
695,38
695,77
696,50
696,40
696,9
696,42
696,77
697,96
697,19
697,72
697,40
697,91
698,1
698,99
698,43
698,14
698,46
699,35
699,6
699,57
699,12
699,30
700,48
700,5
700,61
700,46
700,95
